,Distance,Elevation Gain,Max Grade,Average Grade,Moving Time
686,33.14,348.0,10.221364974975586,-0.237111896276474,4097.0
688,35.14,3.0,4.0897064208984375,-5.248656749725342,2613.0
691,30.05,142.0,9.882262229919434,-0.2016055285930633,3319.0
695,30.6,294.0,8.771629333496094,-0.3790957033634186,3622.0
697,11.2,49.0,2.8653347492218018,0.1803647130727768,1279.0
699,14.46,1.0,0.9899150729179382,-6.669187068939209,853.0
701,21.66,350.0,19.139291763305664,-0.1791386902332306,3106.0
703,35.85,840.0,11.024978637695312,0.9054527878761292,6143.0
706,42.75,402.0,8.133440971374512,0.0322813242673873,4894.0
707,9.85,48.0,4.712226390838623,0.0020300867035984,1067.0
708,27.16,352.0,12.006696701049805,-0.8849955201148987,3138.0
709,26.04,54.0,3.1486377716064453,0.0207341015338897,2776.0
712,40.0,162.0,4.046950817108154,-0.0175003763288259,4397.0
714,40.0,318.0,7.642746448516846,0.1760040521621704,4837.0
715,11.4,77.0,7.894969463348389,-0.0543899461627006,1272.0
716,64.67,391.0,19.01449966430664,0.012679467909038,9565.0
717,13.0,39.0,3.144613027572632,0.1230862960219383,1423.0
718,8.69,60.0,4.436170101165772,0.1655396223068237,974.0
719,11.64,34.0,3.7463128566741934,-0.0824125111103057,1223.0
720,11.2,49.0,2.722010374069214,0.1803730726242065,1316.0
721,40.0,342.0,7.004130840301514,0.1535036861896515,4652.0
724,20.25,166.0,11.070241928100586,-1.9724295139312744,2037.0
725,3.0,208.0,14.47994899749756,6.9005632400512695,1225.0
726,9.71,110.0,15.10880184173584,-0.2944101095199585,1474.0
727,22.11,225.0,14.042508125305176,-0.1564964354038238,2552.0
728,27.29,310.0,14.800382614135742,0.0036631512921303,3565.0
729,76.33,730.0,15.190837860107422,0.000786070828326,12157.0
731,15.5,200.0,12.323575973510742,0.125165581703186,1947.0
732,30.59,14.0,2.626044988632202,-5.2989020347595215,1990.0
733,6.43,0.0,0.0,0.0,750.0
734,32.25,463.0,14.271695137023926,-0.0167447254061698,4293.0
739,26.04,54.0,2.985786199569702,0.0207340698689222,2461.0
741,20.35,326.0,9.643092155456545,-0.4676975011825561,2430.0
743,18.05,205.0,12.184256553649902,0.0886476561427116,2059.0
746,37.26,325.0,9.616829872131348,0.1207732558250427,4331.0
747,11.15,1.0,0.4666708409786224,-0.4969017505645752,1009.0
749,23.4,295.0,8.989004135131836,-0.195733442902565,2592.0
751,15.66,313.0,13.282625198364258,-0.2131855487823486,1957.0
753,29.99,343.0,8.92861270904541,0.1600058227777481,3266.0
754,37.71,554.8056030273438,10.238862037658691,0.0,6583.0
756,20.0,223.0,11.137304306030272,0.0310013815760612,2177.0
758,6.03,170.0,15.12299346923828,0.1291720569133758,917.0
760,18.5,232.0,7.104605197906494,0.9957138895988464,2215.0
761,14.02,256.0,11.281723022460938,0.0,1840.0
763,37.96,446.0,13.675004959106444,0.1859889179468155,4368.0
765,39.94,527.0,12.1529541015625,0.0,4793.0
767,14.8,576.0,14.45340061187744,3.398749589920044,3307.0
769,19.08,346.0,10.02444839477539,-0.0660390853881836,2594.0
771,11.21,213.0,8.264760971069336,1.119584321975708,1644.0
772,15.2,583.0,10.810811042785645,3.549396753311157,3199.0
774,11.37,108.0,9.738459587097168,0.4046058356761932,1367.0
775,26.53,0.0,0.0,-6.197029113769531,1471.0
777,28.48,1289.0,13.901280403137209,4.040104866027832,6620.0
780,27.7,344.0,9.192111015319824,-0.0375461019575595,3093.0
781,6.55,187.0,9.125636100769045,2.6629083156585693,1118.0
782,12.11,431.0,8.849609375,3.452535390853882,2306.0
786,24.3,1327.0,24.375,5.404651165008545,7818.0
787,10.6,203.0,11.256841659545898,0.7660406827926636,1639.0
788,9.4,194.0,12.194292068481444,-0.0255348365753889,1316.0
789,25.96,90.0,6.449657440185547,-0.1787340492010116,2671.0
790,11.01,253.0,11.587642669677734,1.0300700664520264,1658.0
793,4.4,0.0,0.0,0.0,693.0
794,17.85,940.0,13.023483276367188,5.131965637207031,4624.0
796,30.34,84.0,11.19328498840332,0.0059310169890522,3027.0
798,30.64,241.0,11.060348510742188,-0.4626622200012207,3368.0
799,16.61,0.0,0.0,-6.566736221313477,986.0
802,20.99,415.0,12.094611167907717,1.8153358697891235,3538.0
804,7.66,0.0,0.0,0.0,992.0
805,32.41,171.0,5.9732279777526855,-0.0061711003072559,3348.0
808,22.78,314.0,14.926885604858398,0.8902925252914429,3205.0
809,11.76,43.0,8.467358589172363,0.0,1281.0
810,27.66,445.0,11.49438762664795,-0.0180741939693689,3706.0
813,18.61,73.0,4.306501865386963,-0.0075198067352175,1865.0
814,9.8,75.0,8.528613090515137,0.0224502049386501,1046.0
815,4.23,0.0,0.0,0.0,439.0
816,10.1,734.0,19.24947738647461,7.163106918334961,4019.0
818,9.49,137.0,11.267823219299316,0.0,1140.0
819,14.32,1081.0,15.809852600097656,7.507507801055908,5429.0
821,26.6,276.0,13.710381507873535,-0.0052633052691817,3051.0
822,12.07,28.0,1.7012889385223389,-0.0430510491132736,1185.0
824,27.09,95.0,3.819612741470337,-0.0598027519881725,2752.0
828,10.63,382.0,19.59330177307129,3.191190719604492,2186.0
829,9.88,0.0,0.0,0.0,1085.0
833,56.5,327.0,10.424202919006348,-0.7379962801933289,5695.0
834,12.1,771.0,13.73927879333496,6.362371921539307,4499.0
836,16.17,696.0,13.78088092803955,4.212995529174805,4529.0
843,20.0,153.0,12.111124038696287,0.5090088844299316,2396.0
844,20.06,60.0,3.38217830657959,-0.3459757268428802,2045.0
847,24.92,0.0,0.0,-6.430542945861816,1617.0
849,14.85,774.0,12.389810562133787,5.174762725830078,4395.0
851,20.0,76.0,2.895368814468384,0.1210000067949295,2114.0
852,20.0,170.0,8.532622337341309,-0.1149997115135192,2308.0
854,13.37,133.0,8.65169906616211,0.0074773794040083,1583.0
